Artist,Song Title,Genre,Lyrics
Imagine-Dragons,Sharks,Alternative,"Trouble, blood is in the rocky waters
Hide away your sons and daughters
Eat you alive
Levels, better put your head on swivels
Dancing with the very devil
Butter to knife

You think you're better than them, better than them
You think they're really your friends, really your friends
But when it comes to the end, to the end
You're just the same as them, same as them

So let it go, let it go, that's the way that it goes
First, you're in, then you're out, everybody knows
You're hot, then you're cold, you're a light in the dark
Just you wait, and you'll see that you're swimming with sharks

He's coming to get you
Chick-chicka-woo-woo
He's coming to get you
Get you, woo

Bubbles
Drowning, you seeing doubles"
Imagine-Dragons,I Don't Like Myself,Alternative,"One day, I'll change my ways
'Til then I'm stuck in this space
Shut down and hiding my face
Tuned out and losing my faith

Stand up, tired of being a victim
You only on the outs if you with 'em
Only hurts if you give 'em credence (uh)
Give 'em reasons (uh)
They're not better than you
They're just a figment of imagination

There are times when I don't like myself
I believe all the things that they say about me
I wanna love myself, just like everyone else
But there are times when I don't like myself

This life is beating me down"
Imagine-Dragons,Blur,Alternative,"I'm always looking for
Something I can't afford
Something to work for
I don't know if it's healthy
Oh God, help me
I wanna be satisfied with what I have

I'm always chasing
Higher placement
This bump is not enough
And when I (hoo) hit the pavement
Oh, don't save me
I'm such a waste of space

I'm always waiting for the weekend
I'm always hoping for a reset
I will be happy when I'm older
Why is everything never good enough for me?
Why is everything never"
Imagine-Dragons,Higher Ground,Alternative,"I know when my day will come
Go back to the place that I came from
Looking back, will I think that I did the right?
I still don't sleep at night
I got these symphonies
Stuck in my head and they don't leave
Fillin' up the silence with these notes
I don't want them to go

Ghosts follow me around these days
Haunting my head and house
My mind is crazy loud
But I won't give in to it
Take it all in stride

This life is such a ride, I live until I die
I walk into the fire
I'm searching for the higher ground
What a life, I live until I die
Won't fail unless I try
I'm searching for the higher ground"
Imagine-Dragons,Crushed,Alternative,"I suppose she's supposed to be
Exactly what they want her to be
So pretty and pink, necklace and ring
Don't be heard, just be seen
But that's not who I am

She said, ""I can feel, I can feel too much
And I wish they'd go away, go away
'Cause it's crushing me
It's crushing me""

Don't you know that you don't have a say?
And the scarlet ""A"" on your neck
So pretty in red, eyes are all dead
What they haven't said gets stuck in your head"
Imagine-Dragons,Take It Easy,Alternative,"Last week I came to you
I didn't know what to do
Yeah, man, sometimes I lie
But sometimes I can tell the truth
I want my money back
Life's one big heart attack
Yeah, man, my throat is dry
Someday everybody's gonna die

Take it easy on me
I need some lullabies
They tell me heaven's just a lie
Well, I'm not surprised
Tell me that you know, no, you don't
Yeah, you're just like me
Can't we just all hope for the best?
Take it easy

Money don't grow on trees"
Imagine-Dragons,Waves,Alternative,"21 years, she figured it out
She started a job, she's feeling it out
And for once, it feels right
Was feeling like the prime of her life

But all of that is just a dream
Shattered now, and everything's changed
With one car and one night
It's driving through the prime of your life

Took your freedom, there's no reason
Just keep breathing
Time doesn't hear if you ask it to wait

La, da-da-da-da, la, da-da-da-da
So own all your tears and just roll with the waves
La, da-da-da-da, la, da-da-da-da
Life, it could change, it could change in a day
La, da-da-da-da, la, da-da-da-da"
Imagine-Dragons,I'm Happy,Alternative,"Happy, happy, happy, happy
Happy, happy, happy, happy

What's wrong with me?
Is there somebody else inside my head
That doesn't want me to be happy?
I know my rights, I live until I die
I've got this bed
Each night I go to sleep and dream

I'm swimming in the deep end
You're my buoy and I'm sinking
Life flies by me, but I'm thinking
You saved my life and now

I'm happy
'Cause finally I feel I got it all
Started out with nothing at all
And even when I might fall down
I know my luck come back around"
Imagine-Dragons,Ferris Wheel,Alternative,"He's never gonna treat you right I'm sure
He's never gonna kiss you like he should
He's never gonna tuck you in at night
You've always been afraid to settle down
And I don't even blame you 'cause look how these boys are now

Promise that I'll make you feel
Like we're on a Ferris Wheel
We're always young and innocent
I promise you when things get hard
Our love will be strong enough
I know we'll last I'm confident

I don't mean to speak in fairy tales"
Imagine-Dragons,Natural,Indie Rock,"Will you hold the line
When every one of them has given up and given in? Tell me
In this house of mine
Nothing ever comes without a consequence or cost, tell me
Will the stars align?
Will heaven step in? Will it save us from our sin, will it?
'Cause this house of mine stands strong

That's the price you pay
Leave behind your heart and cast away
Just another product of today
Rather be the hunter than the prey

And you're standing on the edge face up
'Cause you're a natural
A beating heart of stone
You gotta be so cold
To make it in this world
Yeah, you're a natural
Living your life cutthroat
You gotta be so cold
Yeah, you're a natural"
Imagine-Dragons,Boomerang,Alternative,"How many lies do we have to tell?
To keep from saying that I wish you well
How many times I said I'm moving on?
How many times that false alarm goes off (goes off), goes off (goes off)?

I know, I'll see you tomorrow

'Cause I'm bad at letting you go, letting you go
Letting you go, letting you go
Moving on, moving on
Moving on, moving on
I'm ready to go, ready to go
Ready to throw, ready to throw
You're my boomerang, boomerang
You're my boomerang, boomerang

How many tears do we have to cry?
How many sleepless, lonely nights?
To work it out, is it worth it now?"
Imagine-Dragons,Machine,Alternative,"All my life
I've been sitting at the table
Watching them kids, they're livin' in a fable
Looks, luck, money and never left a'wishin
But now it's about time to raise up and petition

All of my life
I've been sitting at the table
Watching them kids they're livin' in a fable
Looks, luck, money and never left a'wishin
But now it's about time to stand up and petition

'Cause I've been wondering
When you're gonna see I'm not for sale
I've been questioning
When you're gonna see I'm not a part of your machine
Not a part of your machine"
Imagine-Dragons,Cool Out,Alternative,"Cool out, cool out

Just before I go
Yes, I know that I'm losing control, and
I wanna take things slow
Put my mind in cruise control

I know I'm always pacing
And I blame it on the pressure I'm facing
I wanna take things slow
Put my mind in cruise control

I'm standing on your front porch saying, ""Don't go""
You were looking at me wild, saying, ""Just go home and""

Cool out
'Cause baby, I don't think I'm the one for you
So just, cool out
'Cause baby, I don't think I'm the one for you
So cool out, stay high, stay fresh, play nice
And just, cool out"
Imagine-Dragons,Bad Liar,Electronic,"Oh, hush, my dear, it's been a difficult year
And terrors don't prey on innocent victims
Trust me, darlin', trust me darlin'

It's been a loveless year
I'm a man of three fears
Integrity, faith and crocodile tears
Trust me, darlin', trust me, darlin'

Look me in the eyes, tell me what you see
Perfect paradise, tearin' at the seams
I wish I could escape it, I don't wanna fake it
Wish I could erase it, make your heart believe

But I'm a bad liar, bad liar
Now you know, now you know
I'm a bad liar, bad liar
Now you know, you're free to go"
Imagine-Dragons,West Coast,Alternative,"One more day we'll spend together
Let your eyes look up upon me for the better
Oh, I know I'm worse for weather
But my love I won't give up

Spend my days cursing my soul
Wishing I could paint my scars and make me whole
Oh, I know I could be better
But my love I won't give up

I ain't no Superman, I ain't no Holy Ghost
I'm just the one that keeps you up at night, you love the most
I'll be your strong man, I'll be your West Coast
I'll be the sun, I'll be the waves, I'll be the one you love the most"
Imagine-Dragons,"Zero (From the Original Motion Picture ""Ralph Breaks The Internet"")",Alternative,"I find it hard to say the things I wanna say the most
Find a little bit of steady as I get close
Find a balance in the middle of the chaos
Send me low, send me high, send me never demigod
I remember walking in the cold of November
Hoping that I make it to the end of December
27 years and the end on my mind
But holding to the thought of another time

But looking to the ways of the ones before me
Looking for the path of the young and lonely
I don't wanna hear about what to do
I don't wanna do it just to do it for you

Hello, hello
Let me tell you what it's like to be a zero, zero
Let me show you what it's like to always feel, feel
Like I'm empty and there's nothing really real, real
I'm looking for a way out

Hello, hello
Let me tell you what it's like to be a zero, zero
Let me show you what it's like to never feel, feel
Like I'm good enough for anything that's real, real"
Imagine-Dragons,Bullet In A Gun,Alternative,"The Roman king, the Romulus, the precipice born to change
The final days, the last appraise Augustus, Nero taking names
I'm high then I'm low, low stop then
I go, go bipolar
Oh, oh yes then I'm no, no
My time will come
I promise that
Pull the trigger back, back
Bullet in a gun
But in the end my time will come
Like a bullet in a gun
Blood, sweat and tears to be the one
Bullet in a gun, gun, gun, gun, gun, gun, gun
Bullet in a gun, gun, gun, gun, gun, gun, gun
Bullet in a gun

To make a name you pay the price"
Imagine-Dragons,Digital,Alternative,"(You know how we do)

I want a new world without the order
I wanna resurrect and live a little shorter

I want it heavy, I want the fury
I wanna beat it out the judge and the jury

From the outside everything looks right
From the outside, from the outside
From the outside everything looks right
From the outside, from the outside

We are, we are the face of the future
We are, we are the digital heartbeat
We are, we are the face of the future
We don't wanna change, we just wanna change everything

Aye, aye, aye, aye, digital, digital
Aye, aye, aye, aye, digital heartbeat
Aye, aye, aye, aye, digital, digital
We don't wanna change, we just wanna change everything"
Imagine-Dragons,Only,Alternative,"Oh, pretty baby, you're my motivator
Got me changing my words and my behavior
Pretty lady, you're my operator
Got me dialing your number just to hear ya

Tell me the things that you want
I give you all that I've got
Open your eyes, then you will see

It's just you and me
Only
Throwing out the key
Just living in a dream
It's just you and me
Only
Listen to you breathe
Just living in a dream
It's just you and me

My disaster, you're my only answer
You got me thinking that I could be a master"
Imagine-Dragons,Stuck,Alternative,"Time goes by and still I am stuck on you
Yeah, time goes by and still I am stuck on you, you

I've been afraid, don't wanna fade out of my body
I've been astray, barely awake, floating above me
Covered in grey, what can I say? I've been a zombie
I'm feeling like I've been locked in a grave

You were the laugh, you were the life, you were the party
You were the brave, I was the weak, you were the army
You were the faith, you were the truth, I was the sorry
I'm feeling like you've been taken away

You were my one, you were my one"
Imagine-Dragons,Love,Alternative,"It's been a long time comin', comin'
Seeming like we've all been runnin', runnin'
Feeling like the wild west, gunnin', gunnin'
Listen to our elders, shunnin', shunnin'
Flipping on the news beat, talkin', talkin'
All about the problems, shockin', shockin'
We put on our headphones, walkin', walkin'
We put on our headphones

Where did we all go wrong?

Love, love, love
Lo-lo-lo-love, love, love
Lo-lo-lo-love, love, love
Lo-lo-lo-love, love, love
Where did we all, where did we all go wrong?

All we see is faces, color, color
All the other races, other, other
Why can't you just be my brother, brother?
We don't have to kill one another
Kill one another"
Imagine-Dragons,Birds,Alternative,"Two hearts, one valve
Pumping the blood
We were the flood
We were the body, and

Two lives, one life
Sticking it out
Letting you down
Making it right

Seasons, they will change
Life will make you grow
Dreams will make you cry, cry, cry
Everything is temporary
Everything will slide
Love will never die, die, die

I know that, ooh-ooh-ooh-ooh
Birds fly in different directions
Ooh-ooh-ooh-ooh
I hope to see you again"
Imagine-Dragons,Burn Out,Alternative,"Patience's only gets you so far
Blood will get you further
Pain will only make your heart hard, tossed in fury's weather
Innocence is beautiful to see
Won't you box it up for me?
For me

Oh, give me strength and give me peace
Does any body out there want to you hear me?

It's just another downpour, don't let it get the best of you
It's only up from the floor, light everything inside of you
Don't burn out, don't burn out on me
Don't burn out, don't burn out on me"
Imagine-Dragons,Real Life,Alternative,"She says that the world is a broken mess
And it's always on her mind

She cries at the news when the shots ring out
Oh, every single time

And no, I cannot fix it
No, I cannot make it stop

So I said, ""Hey, turn your phone off
Won't you look me in my eye?
Can't we live that real life, real life?
Oh, hey, turn your phone off
Won't you look me in my eye?
Can't we live that real life, real life?""

She prays on her knees as the towers fall
To a God she does not know"
Imagine-Dragons,Natural,Indie Rock,"Will you hold the line
When every one of them has given up and given in? Tell me
In this house of mine
Nothing ever comes without a consequence or cost, tell me
Will the stars align?
Will heaven step in? Will it save us from our sin, will it?
'Cause this house of mine stands strong

That's the price you pay
Leave behind your heart and cast away
Just another product of today
Rather be the hunter than the prey

And you're standing on the edge face up
'Cause you're a natural
A beating heart of stone
You gotta be so cold
To make it in this world
Yeah, you're a natural
Living your life cutthroat
You gotta be so cold
Yeah, you're a natural"
Imagine-Dragons,Boomerang,Alternative,"How many lies do we have to tell?
To keep from saying that I wish you well
How many times I said I'm moving on?
How many times that false alarm goes off (goes off), goes off (goes off)?

I know, I'll see you tomorrow

'Cause I'm bad at letting you go, letting you go
Letting you go, letting you go
Moving on, moving on
Moving on, moving on
I'm ready to go, ready to go
Ready to throw, ready to throw
You're my boomerang, boomerang
You're my boomerang, boomerang

How many tears do we have to cry?
How many sleepless, lonely nights?
To work it out, is it worth it now?"
Imagine-Dragons,Machine,Alternative,"All my life
I've been sitting at the table
Watching them kids, they're livin' in a fable
Looks, luck, money and never left a'wishin
But now it's about time to raise up and petition

All of my life
I've been sitting at the table
Watching them kids they're livin' in a fable
Looks, luck, money and never left a'wishin
But now it's about time to stand up and petition

'Cause I've been wondering
When you're gonna see I'm not for sale
I've been questioning
When you're gonna see I'm not a part of your machine
Not a part of your machine"
Imagine-Dragons,Cool Out,Alternative,"Cool out, cool out

Just before I go
Yes, I know that I'm losing control, and
I wanna take things slow
Put my mind in cruise control

I know I'm always pacing
And I blame it on the pressure I'm facing
I wanna take things slow
Put my mind in cruise control

I'm standing on your front porch saying, ""Don't go""
You were looking at me wild, saying, ""Just go home and""

Cool out
'Cause baby, I don't think I'm the one for you
So just, cool out
'Cause baby, I don't think I'm the one for you
So cool out, stay high, stay fresh, play nice
And just, cool out"
Imagine-Dragons,Bad Liar,Electronic,"Oh, hush, my dear, it's been a difficult year
And terrors don't prey on innocent victims
Trust me, darlin', trust me darlin'

It's been a loveless year
I'm a man of three fears
Integrity, faith and crocodile tears
Trust me, darlin', trust me, darlin'

Look me in the eyes, tell me what you see
Perfect paradise, tearin' at the seams
I wish I could escape it, I don't wanna fake it
Wish I could erase it, make your heart believe

But I'm a bad liar, bad liar
Now you know, now you know
I'm a bad liar, bad liar
Now you know, you're free to go"
Imagine-Dragons,West Coast,Alternative,"One more day we'll spend together
Let your eyes look up upon me for the better
Oh, I know I'm worse for weather
But my love I won't give up

Spend my days cursing my soul
Wishing I could paint my scars and make me whole
Oh, I know I could be better
But my love I won't give up

I ain't no Superman, I ain't no Holy Ghost
I'm just the one that keeps you up at night, you love the most
I'll be your strong man, I'll be your West Coast
I'll be the sun, I'll be the waves, I'll be the one you love the most"
Imagine-Dragons,"Zero (From the Original Motion Picture ""Ralph Breaks The Internet"")",Alternative,"I find it hard to say the things I wanna say the most
Find a little bit of steady as I get close
Find a balance in the middle of the chaos
Send me low, send me high, send me never demigod
I remember walking in the cold of November
Hoping that I make it to the end of December
27 years and the end on my mind
But holding to the thought of another time

But looking to the ways of the ones before me
Looking for the path of the young and lonely
I don't wanna hear about what to do
I don't wanna do it just to do it for you

Hello, hello
Let me tell you what it's like to be a zero, zero
Let me show you what it's like to always feel, feel
Like I'm empty and there's nothing really real, real
I'm looking for a way out

Hello, hello
Let me tell you what it's like to be a zero, zero
Let me show you what it's like to never feel, feel
Like I'm good enough for anything that's real, real"
Imagine-Dragons,Bullet In A Gun,Alternative,"The Roman king, the Romulus, the precipice born to change
The final days, the last appraise Augustus, Nero taking names
I'm high then I'm low, low stop then
I go, go bipolar
Oh, oh yes then I'm no, no
My time will come
I promise that
Pull the trigger back, back
Bullet in a gun
But in the end my time will come
Like a bullet in a gun
Blood, sweat and tears to be the one
Bullet in a gun, gun, gun, gun, gun, gun, gun
Bullet in a gun, gun, gun, gun, gun, gun, gun
Bullet in a gun

To make a name you pay the price"
Imagine-Dragons,Digital,Alternative,"(You know how we do)

I want a new world without the order
I wanna resurrect and live a little shorter

I want it heavy, I want the fury
I wanna beat it out the judge and the jury

From the outside everything looks right
From the outside, from the outside
From the outside everything looks right
From the outside, from the outside

We are, we are the face of the future
We are, we are the digital heartbeat
We are, we are the face of the future
We don't wanna change, we just wanna change everything

Aye, aye, aye, aye, digital, digital
Aye, aye, aye, aye, digital heartbeat
Aye, aye, aye, aye, digital, digital
We don't wanna change, we just wanna change everything"
Imagine-Dragons,Only,Alternative,"Oh, pretty baby, you're my motivator
Got me changing my words and my behavior
Pretty lady, you're my operator
Got me dialing your number just to hear ya

Tell me the things that you want
I give you all that I've got
Open your eyes, then you will see

It's just you and me
Only
Throwing out the key
Just living in a dream
It's just you and me
Only
Listen to you breathe
Just living in a dream
It's just you and me

My disaster, you're my only answer
You got me thinking that I could be a master"
Imagine-Dragons,Stuck,Alternative,"Time goes by and still I am stuck on you
Yeah, time goes by and still I am stuck on you, you

I've been afraid, don't wanna fade out of my body
I've been astray, barely awake, floating above me
Covered in grey, what can I say? I've been a zombie
I'm feeling like I've been locked in a grave

You were the laugh, you were the life, you were the party
You were the brave, I was the weak, you were the army
You were the faith, you were the truth, I was the sorry
I'm feeling like you've been taken away

You were my one, you were my one"
Imagine-Dragons,Love,Alternative,"It's been a long time comin', comin'
Seeming like we've all been runnin', runnin'
Feeling like the wild west, gunnin', gunnin'
Listen to our elders, shunnin', shunnin'
Flipping on the news beat, talkin', talkin'
All about the problems, shockin', shockin'
We put on our headphones, walkin', walkin'
We put on our headphones

Where did we all go wrong?

Love, love, love
Lo-lo-lo-love, love, love
Lo-lo-lo-love, love, love
Lo-lo-lo-love, love, love
Where did we all, where did we all go wrong?

All we see is faces, color, color
All the other races, other, other
Why can't you just be my brother, brother?
We don't have to kill one another
Kill one another"
Imagine-Dragons,Next To Me,Pop,"Something about the way that you walked into my living room
Casually and confident lookin' at the mess I am
But still you, still you want me

Stress lines and cigarettes, politics, and deficits
Late bills and overages, screamin' and hollerin'
But still you, still you want me

Oh, I always let you down
You're shattered on the ground
Still, I find you there
Next to me
And oh, stupid things I do
I'm far from good, it's true
But still, I find you
Next to me"
Imagine-Dragons,I Don’t Know Why,Alternative,"We could be strangers in the night
We could be passing in the shadows
We couldn't be closer if we tried
When we're caught in the headlights

We could be faces in the crowd
We could be passing in the shadows
Loving the risk of being found
When we're caught in the headlights

Dangerous
Your love is always dangerous
And now I'm lost in us
We're living in a lie of trust

I don't know why
But I guess it's got something to do with you
To do with you
I don't know why
But I guess it's got something to do with you
To do with you"
Imagine-Dragons,Whatever It Takes,Electronic,"Falling too fast to prepare for this
Tripping in the world could be dangerous
Everybody circling is vulturous
Negative, nepotist

Everybody waiting for the fall of man
Everybody praying for the end of times
Everybody hoping they could be the one
I was born to run, I was born for this

Whip, whip
Run me like a racehorse
Hold me like a ripcord
Break me down and build me up
I wanna be the slip, slip
Word upon your lip, lip
Letter that you rip, rip
Break me down and build me up

Whatever it takes
'Cause I love the adrenaline in my veins
I do whatever it takes
'Cause I love how it feels when I break the chains
Whatever it takes
Yeah, take me to the top, I'm ready for
Whatever it takes
'Cause I love the adrenaline in my veins"
Imagine-Dragons,Believer,Electronic,"First things first, I'ma say all the words inside my head
I'm fired up, and tired of the way that things have been, oh-ooh
The way that things have been, oh-ooh
Second thing second, don't you tell me what you think that I can be
I'm the one at the sail, I'm the master of my sea, oh-ooh
The master of my sea, oh-ooh

I was broken from a young age
Taking my sulking to the masses
Writing my poems for the few
That look at me, took to me, shook to me, feelin' me
Singing from heartache from the pain
Taking my message from the veins
Speaking my lesson from the brain
Seeing the beauty through the

Pain!
You made me a, you made me a believer, believer

Pain!
You break me down, and build me up, believer, believer
Pain!"
Imagine-Dragons,Walking The Wire,Pop,"Do you feel the same when I'm away from you? (Ooh-ooh, ooh-ooh)
Do you know the line that I'd walk for you? (Ooh-ooh, ooh-ooh)
We could turn around or we could give it up
But we'll take what comes, take what comes

Oh, the storm is raging against us now (ooh-ooh, ooh-ooh)
If you're afraid of falling, then don't look down (ooh-ooh, ooh-ooh)
But we took the step, oh, we took the leap
And we'll take what comes, take what comes

Feel the wind in your hair
Feel the rush way up here

We're walking the wire, love
We're walking the wire, love
We couldn't be higher, up
We're walking the wire, wire, wire

There's nights we had to just walk away (ooh-ooh, ooh-ooh)"
Imagine-Dragons,Rise Up,Alternative,"I was hoping for an indication
I was seeking higher elevation
(Aye-aye-aye, aye-aye-aye)
I've been shaken, waking in the night light
I've been breaking, hiding from the spotlight
(Aye-aye-aye, aye-aye-aye)

The more I stray, the less I fear
And the more I reach, the more I fade away
The darkness right in front of me
Oh, it's calling out, and I won't walk away

I would always open up the door
Always looking up for higher floors
Want to see it all, give me more (rise, rise up)
I was always up for making changes
Walking down the street meeting strangers
Flipping through my life, turning pages (rise, rise up)

Like a prayer that only needs a reason"
Imagine-Dragons,I’ll Make It Up To You,Alternative,"Took your heart, took your hand
Promise you all that I had
Hoping that you understand
Far from a perfect man

'Cause, honey, it's been a hard year
It seems like we're going nowhere
Crying inside your bedroom
Baby, I know it's not fair

Lay with me for one more night
I promise you, I'll make it right

I'll make it up to you, you, you
Every night, I'll make it up to you, you, you"
Imagine-Dragons,Yesterday,Alternative,"Here's to my future
Here's to my yesterday
Here's to change
Oh, here's to my yesterday
No tomorrow without a yesterday
Here's to my future
Goodbye to yesterday

All these years I've been searching
For who I'm supposed to be
All this time I've been wasting
'Cause I was right in front of me

Oh, it's a crooked old tradition
By a masterful magician
But in all this trouble I've met
I haven't got one single regret, no

Here's to my future
Here's to my yesterday
Here's to change
Oh, here's to my yesterday"
Imagine-Dragons,Mouth Of The River,Alternative,"(Woah, now)

On the mouth of the river
(Woah, now)
On the mouth of the river
(Woah, now)
(Woah, now)
On the mouth of the river

I wanna live a life like that
Live the life of the faithful one
Wanna bow to the floor
With everybody else
Wanna be someone

I wanna make some love
I don't want no enemies
Oh, it's a curse of the man
Always living life, living live
Living just to please

Oh, the mouth of the river
And the wrath of the giver
With the hands of a sinner
Oh, the mouth of the river
(Woah, now)

Oh, the mouth of the river
(Woah, now)
And the wrath of the giver
(Woah, now)
With the hands of a sinner
(Woah, now)"
Imagine-Dragons,Thunder,Electronic,"Just a young gun with a quick fuse
I was uptight, wanna let loose
I was dreaming of bigger things and
Wanna leave my own life behind
Not a ""Yes, sir"", not a follower
Fit the box, fit the mold, have a seat
In the foyer, take a number
I was lightning before the thunder (thunder)

Thunder, thunder, thun-
Thunder, th-th-thunder, thunder
Thunder, thunder, thun-
Thunder, th-th-thunder, thunder

Thunder, feel the thunder (thun-, thun-)
Lightning then the thunder (th-th-thunder, thunder)
Thunder, feel the thunder (thun-, thun-)
Lightning then the thunder, thunder (th-th-thunder, thunder)

Thunder
Thunder"
Imagine-Dragons,Start Over,Alternative,"Clenched teeth, no words
All this distance taking its toll
Speaking volumes
Silence screaming over your words
I never did you right, I know that
Too many sleepless nights, I own that
I said it time and time, I know that
I wanna try again

Can we start over?
Can we start over?
Can we start over?
Before it's over, over?

Cold nights, cold sheets
One more lonely empty hotel room"
Imagine-Dragons,Dancing In The Dark,Alternative,"Don't throw my name 'round here like that
You could get us in some trouble
Talking that way and
Monday you got me, that's a fact
You could get me in some trouble
Talking that way and
I don't need nobody

If you ever wanna join me
Baby, I'll be dancing in the dark

If you ever wanna join me
Baby, I'll be dancing in the dark

Dancing in the
Join me
Dancing in the
Join me baby"
The-Beatles,Get Back (Rooftop Performance / Take 1),Rock,"All cameras, take one!
Uh, where's the best way out of the way?
Over there, I think, with Maureen
I'll just sit here

Jojo was a man

Yeah!

Jojo was a man who thought he was a loner
But he knew it couldn't last
Jojo left his home in Tucson, Arizona
For some California grass

Get back, ooh, get back
Get back to where you once belonged
Get back, ooh, get back
Get back to where you once belonged
Get back, Jojo

Go home"
The-Beatles,Get Back (Rooftop Performance / Take 2),Rock,"One, two, three, four!

Jojo was a man who thought he was a loner
But he knew it couldn't last
Jojo left his home in Tucson, Arizona
For some California grass

Get back, get back
Get back to where you once belonged
Get back, get back
Get back to where you once belonged
Get back, Jojo

Go home
Yeah"
The-Beatles,Don't Let Me Down (Rooftop Performance / Take 1),Rock,"Don't let me down
One, two, three, four

Don't let me down
Don't let me down
Don't let me down
Don't let me down

Nobody ever loved me like she does
Ooh, she does
Yes, she does
And if somebody loved like she does
Ooh, she does
Yes, she does"
The-Beatles,I've Got A Feeling (Rooftop Performance / Take 1),Rock,"I've got a feeling, a feeling deep inside, oh-yeah
(Oh-yeah) (that's right)
I've got a feeling, a feeling I can't hide
Oh-no, no, oh-no! Oh-no
Yeah, yeah! I've got a feeling, yeah!
Ooh!

Oh please, believe me, I'd hate to miss the train
Oh-yeah (yeah), oh-yeah!
And if you leave me, I won't be late again
Oh-no, oh-no! Oh-no
Yeah, yeah! I've got a feeling, yeah!
I've got a feeling

All these years I've been wandering around
Wondering how come nobody told me
All that I was looking for was somebody who looked like you!"
The-Beatles,One After 909 (Rooftop Performance),Rock,"My baby says, ""She's trav'ling on the one after 909""
I said, ""Move over honey, I'm travelling on that line""

I said, ""Move over once, move over twice""
C'mon baby, don't be cold as ice!
Said, ""I'm trav'ling on the one after 909""

I begged her not to go and I begged her on my bended knee
You're only fooling 'round, you're fooling 'round with me

I said, ""Move over once, move over twice""
C'mon baby, don't be cold as ice!
Said, ""I'm trav'ling on the one after 909""

I got my bag
Run to the station"
The-Beatles,Dig A Pony (Rooftop Performance),Rock,"All I want is

I dig a pony
Well, you can celebrate anything you want
Yes, you can celebrate anything you want
Oh!

I do a road hog
Well, you can penetrate any place you go
Yes, you can penetrate any place you go
I told you so

All I want is you
Everything has got to be just like you want it to
Because"
The-Beatles,God Save The Queen (Rooftop Performance / Jam),Rock,
The-Beatles,I've Got A Feeling (Rooftop Performance / Take 2),Rock,"Glyn? (Running, okay, running, running)

Okay, are you ready on the-?

Okay, ready, are you Glyn?

I've got a feeling, a feeling deep inside
Oh-yeah (oh-yeah)
I've got a feeling, a feeling I can't hide
No-no (no) oh-no!
No-no
Yeah, yeah! I've got a feeling!

Oh, please, believe me, I'd hate to miss the train
Oh-yeah, oh-yeah!
And if you leave me, I won't be late again
No-no
Oh-no!
(Oh-no) no, yeah! I've got a feeling, yeah!"
The-Beatles,Don't Let Me Down (Rooftop Performance / Take 2),Rock,"(Don't let me down)
(You too)
(Woo!)

Don't let me down
Don't let me down
Don't let me down (woo)
Don't let me down

Girl, for first time that she really loved me
Ooh, she loved me
Yeah, she does
And if somebody ever really loved me
Ooh, she loves me
Yes, she does"
The-Beatles,Get Back (Rooftop Performance / Take 3),Rock,"Jojo was a man who thought he was a loner
But he knew it couldn't last
Jojo left his home in Tucson, Arizona
For some California grass

Get back, get back
Get back to where you once belonged
Get back
Get back to where you once belonged
Get back, Jojo, yeah

Get back
Get back to where you once belonged
Get back (woo), get back
Get back to where you once belonged
Get back, Jo

Oh, yeah, get back
Woo, hey"
The-Beatles,"Words Of Love (Live At The BBC For ""Pop Go The Beatles"" / 20th August, 1963)",Pop,"Hold me close and
Tell me how you feel
Tell me love is real
Mmm mmm-mmmmmm
Mmm mm-mmm-mm mmm-mm

Words of love you
Whisper soft and true
Darling, I love you
Mmm mmm-mmmmmm
Mmm mm-mmm-mm mmm-mm-mm"
The-Beatles,"How About It, Gorgeous? (Live At The BBC For ""Pop Go The Beatles"" / 30th July, 1963)",Pop,"Now, George always gets his fair share of request cards, but this one is really potty
Would you read it out, George?
It says, ""Do you like the flowerpot, men?
I think you are even nicer than Ben, but I hate Bill, because he squeaks
I bet if you sang ""Do You Want to Know a Secret"""
The-Beatles,"Do You Want To Know A Secret (Live At The BBC For ""Pop Go The Beatles"" / 30th July, 1963)",Pop,"You'll never know how much I really love you
You'll never know how much I really care

Listen
Do you want to know a secret?
Do you promise not to tell?
Whoa whoa-oa
Closer
Let me whisper in your ear
Say the words you long to hear
I'm in love with you
Oo-ooh oo-ooh ooh"
The-Beatles,"Lucille (Live At The BBC For ""Pop Go The Beatles"" / 17th September, 1963)",Pop,"Lucille, baby, do your sister's will
Lucille, baby, do your sister's will
Well, you ran off and married, but I love you still

Lucille, baby, satisfy my soul
Oh, Lucille, baby, satisfy my soul
Well, you know I love you, baby
I'll never let you go"
The-Beatles,"Hey Paul…. (Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963)",Pop,"Anna, you come and ask me girl
To set you free, girl
You say he loves you more than me

So I will set you free
Go with him (Anna) Go with him (Anna)

Anna, girl, before go now
I want you to know, now
That I still love you so,
But if he loves you more,
Go with him

All of my life"
The-Beatles,"Anna (Go To Him) (Live At The BBC For ""Pop Go The Beatles"" / 27th August, 1963)",Pop,"Anna
You come and ask me, girl
To set you free, girl
You say he loves you more than me
So I will set you free
Go with him
(Anna)
Go with him
(Anna)

Anna
Girl, before you go now
I want you to know now
That I still love you so
But if he loves you more
Go with him

(Ah-ah-ah-ahhh)"
